,year,make,model,trim,vin,odometer,grade,price,province,claim,estimate,history_report,glass_record,repair,previous_repair,accident_repair,additional_repair,rebuild,total_disclosure_amount
1068,2020,hyundai,elantra,preferred,KMHD84LF7LU971944,"152,838",2.9,"$8,200",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,2016,kia,forte,sx,KNAFZ6A31G5625285,"209,462",2.7,"$1,200",Oattwa,4717.0,0.0,4717.0,0.0,0.0,0.0,0.0,0.0,0.0,4717.0
1070,2018,hino,xjc720 xfc720,other,JHHRDM2H9JK005416,"191,515",0.0,"$6,800",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,2017,ford,transit,other,1FTYE2YMXHKA54381,"270,789",1.8,"$4,600",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,2024,ford,e series,other,1FDXE4FN5RDD19129,"62,208",0.0,"$36,200",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,2022,chevrolet,express,other,1GAZGNF74N1199472,"130,670",0.0,"$29,200",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,2021,ford,f 150,other,1FTEW1CB0MFA39701,"51,820",0.0,"$18,600",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,2025,mercedes benz,sprinter,other,W1Y4KCHY0SP786461,"53,575",0.0,"$45,250",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,2022,gmc,terrain,sle,3GKALTEV4NL118441,"77,956",0.0,"$15,200",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,2024,chevrolet,express,other,1GB3GSC74R1291921,"20,881",0.0,"$47,600",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,2023,isuzu,npr,other,54DC4W1D4PS201657,"88,695",0.0,"$46,000",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,2018,toyota,rav4,hybrid limited,JTMDJREV8JD221217,"113,343",0.0,"$21,000",Oattwa,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,195.0
1080,2016,honda,odyssey,ex,5FNRL5H42GB514527,"206,988",0.0,"$9,500",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,2011,mazda,mazda3,gx,JM1BL1KF1B1464788,"247,468",0.0,$950,Oattwa,0.0,0.0,0.0,1376.0,0.0,0.0,0.0,0.0,0.0,1376.0
1082,2010,toyota,camry,le,4T1BF3EK6AU506909,"229,134",0.0,"$2,300",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,2018,kia,sportage,ex,KNDPNCAC1J7316039,"219,279",0.0,"$6,400",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,2024,toyota,corolla,le,5YFB4MDE2RP125062,"87,341",0.0,"$20,100",Oattwa,0.0,6140.57,6140.57,0.0,0.0,0.0,0.0,0.0,0.0,6140.57
1085,2016,mazda,mazda3,sport,3MZBM1U72GM282351,"141,995",0.0,"$3,000",Oattwa,0.0,9035.5,9035.5,0.0,0.0,0.0,0.0,0.0,0.0,9035.5
1086,2014,chevrolet,cruze,other,1G1PD5SB8E7244193,"186,755",0.0,$850,Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,2014,mazda,mazda3,gt,JM1BM1M3XE1145040,"221,899",0.0,"$5,500",Oattwa,2536.0,0.0,2536.0,0.0,0.0,0.0,0.0,0.0,0.0,2536.0
1088,2017,honda,civic,ex,2HGFC2F88HH011654,"264,601",0.0,"$5,900",Oattwa,4557.0,6558.27,11115.27,3672.0,0.0,0.0,0.0,0.0,0.0,14787.27
1089,2021,chevrolet,colorado,work truck,1GCHSBEA6M1176805,"155,228",3.5,"$11,700",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,2025,ram,promaster,other,3C6MRVHG2SE501558,"61,358",3.5,"$40,400",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,2025,ram,promaster,other,3C6MRVHG5SE501571,"56,802",4.2,"$41,800",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,2023,toyota,rav4,hybrid le,2T3BWRFV8PW172118,"74,857",3.9,"$31,400",Oattwa,17690.0,0.0,17690.0,0.0,0.0,0.0,0.0,0.0,0.0,17690.0
1093,2016,ram,1500,outdoorsman,1C6RR7TM1GS395476,"322,705",0.0,"$3,000",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,2014,chevrolet,equinox,lt,2GNFLGE35E6257190,"224,052",0.0,$400,Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,2013,audi,a4,premium,WA1VFCFL8DA221170,"143,860",0.0,"$9,100",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,2016,suzuki,boulevard,other,JS1VS55A9G2100248,"18,000",0.0,"$3,300",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,2016,rs,1000,other,WB10D0209GZ412812,"5,700",0.0,"$9,000",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,2013,hyundai,elantra,gl,5NPDH4AE8DH164827,"214,979",0.0,"$1,200",Oattwa,4655.0,3906.33,8561.33,0.0,0.0,0.0,0.0,0.0,0.0,8561.33
1099,2019,jeep,cherokee,north,1C4PJMCX6KD187848,"157,678",3.7,"$10,300",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,2022,bmw,x3,xdrive30i,5UX53DP0XN9K95264,"66,080",4.3,"$34,400",Oattwa,14110.0,0.0,14110.0,0.0,0.0,0.0,0.0,0.0,0.0,14110.0
1101,2025,chevrolet,trax,activ,KL77LKE29SC052012,"80,110",4.3,"$21,800",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,2016,ram,1500,outdoorsman,1C6RR7LTXGS197843,"359,118",1.9,"$3,000",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,2019,nissan,rogue,sv,5N1AT2MV1KC765485,"268,579",3.7,"$4,300",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,2018,kia,sportage,lx,KNDPMCAC9J7452812,"185,867",2.4,"$5,400",Oattwa,9336.0,0.0,9336.0,0.0,0.0,0.0,0.0,0.0,0.0,9336.0
1105,2008,honda,accord,ex,1HGCP26758A803483,"212,833",0.0,"$1,500",Oattwa,129.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0
1106,2010,lincoln,mkx,other,2LMDJ8JC3ABJ28223,"362,610",0.0,$400,Oattwa,8714.0,0.0,8714.0,0.0,0.0,0.0,0.0,0.0,0.0,8714.0
1107,2016,nissan,versa,sv,3N1CE2CP4GL411209,"104,666",2.7,"$1,500",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,2018,nissan,sentra,sv,3N1AB7AP5JY290037,"182,632",0.0,"$2,800",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,2018,hyundai,tucson,se,KM8J3CA41JU748082,"171,741",2.1,"$6,900",Oattwa,6357.0,2029.88,8386.880000000001,0.0,0.0,0.0,0.0,0.0,0.0,8386.880000000001
1110,2010,hyundai,santa,other,5NMSGDAG8AH351683,"248,429",0.0,$700,Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,2010,toyota,camry,le,4T1BF3EK4AU568129,"134,751",2.8,"$4,100",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,2011,chevrolet,impala,ls,2G1WA5EK3B1105789,"136,875",2.3,"$1,050",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,2022,toyota,rav4,le,2T3B1RFV0NC300459,"101,297",4.3,"$25,200",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,2018,arctic,cat,other,4UF18MPV5JT301152,"14,488",0.0,"$2,200",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,2023,forest,river,other,5ZT2SSGC3PE020804,1,0.0,"$10,800",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,2022,jayco,174bh,other,1UJBJ0AJ6N17J0146,1,0.0,"$15,000",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,2021,dutchman,coleman,other,4YDT16013MM930427,1,0.0,"$13,000",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,2024,harley davidson,ultra,other,5HD1KEF30RB611331,"6,891",0.0,"$29,000",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,2013,canam,spyder,other,2BXNBBC1XDV003426,"42,848",0.0,"$10,000",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,2012,hyundai,santa,other,5XYZHDAG9CG154319,"124,013",0.0,"$2,100",Oattwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,2016,toyota,4runner,sr5,JTEBU5JR1G5276770,"218,986",0.0,"$15,800",Oattwa,0.0,2286.26,2286.26,1057.0,0.0,0.0,0.0,0.0,0.0,3343.26
1122,2023,toyota,corolla,hybrid se,JTDBDMHEXP3005896,"55,797",2.6,"$27,700",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,2018,chevrolet,silverado,other,1GC1KVEG3JF276480,"223,010",1.3,"$14,400",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,2022,toyota,corolla,hybrid,JTDBBMBE4NJ040019,"98,693",2.2,"$23,250",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,2022,chevrolet,equinox,lt,2GNAXUEV5N6122290,"10,165",4.8,"$24,400",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,2022,ram,1500,tradesman,1C6SRFNT8NN480939,"83,416",3.2,"$29,250",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,2017,ford,explorer,xlt,1FM5K8D82HGD27299,"183,195",3.1,"$11,800",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,2019,ford,f 150,xlt,1FTFW1E59KKE00021,"162,281",1.9,"$21,300",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,2021,ford,f 150,xlt,1FTEX1EP3MFB33447,"165,539",1.4,"$23,800",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,2018,freightliner,114sd,other,1FVPG3DV8JHJZ7850,"999,999",0.0,"$20,300",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,2016,ford,transit,other,1FTYE9ZMXGKB26427,"104,997",1.4,"$14,800",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,2012,freightliner,mt,other,4UZAAPDU2CCBM9700,"999,999",0.0,$200,Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,2019,ford,transit,other,1FTYR2CMXKKB44701,"250,739",1.3,"$10,600",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,2023,ford,f 150,xlt,1FTFW1E5XPKF34818,"23,183",0.0,"$56,750",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,2022,ford,f 150,xlt,1FTFW1E82NKF00315,"68,406",0.0,"$45,750",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,2020,ford,f 150,xlt,1FTFW1E41LKE00152,"70,021",0.0,"$38,250",Calgary,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,119.0
1137,2022,chevrolet,camaro,other,1G1FF1R73N0134547,"18,001",0.0,"$57,000",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,2023,dodge,challenger,gt,2C3CDZKG9PH662976,"20,585",0.0,"$43,500",Calgary,2278.0,0.0,2278.0,0.0,0.0,0.0,0.0,0.0,0.0,2278.0
1139,2020,infiniti,q60,red sport,JN1FV7EL3LM460342,"53,267",0.0,"$37,250",Calgary,772.0,1272.19,2044.19,0.0,0.0,0.0,0.0,0.0,0.0,2044.19
1140,2023,nissan,rogue,sv,JN8BT3BBXPW217809,"35,842",0.0,"$24,000",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,2025,ford,f 150,other,1FTFW1RG3SFA88282,"20,113",0.0,"$106,000",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,2020,ford,f 150,lariat,1FTEW1E47LFB93254,"177,047",0.0,"$20,500",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,2024,hyundai,kona,essential,KM8HA3AB2RU170637,"42,507",0.0,"$18,400",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,2018,kia,forte,lx,3KPFK4A78JE259125,"138,266",0.0,"$4,800",Calgary,7698.0,0.0,7698.0,0.0,0.0,0.0,0.0,0.0,0.0,7698.0
1145,2024,hyundai,kona,preferred,KM8HBCAB7RU136755,"73,545",0.0,"$22,000",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,2018,tesla,model,other,5YJ3E1EBXJF109678,"74,321",0.0,"$21,500",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,2023,nissan,rogue,sv,JN8BT3BB2PW216654,"56,885",0.0,"$23,700",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,2023,nissan,rogue,sv,JN8BT3BBXPW198405,"81,270",0.0,"$21,100",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,2023,ram,1500,slt,3C6RR7LT1PG666390,"76,902",0.0,"$28,400",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,2024,audi,q3,progressiv,WA1EECF38R1200653,"17,786",0.0,"$37,750",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,2025,volkswagen,jetta,other,3VWEX7BU8SM074791,"39,697",3.7,"$21,900",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,2025,kia,seltos,lx,KNDEPCAA6S7784950,"51,984",2.8,"$21,250",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,2022,dodge,durango,r t,1C4SDJCT4NC223320,"92,416",0.0,"$39,250",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,2024,chevrolet,malibu,other,1G1ZD5ST6RF239328,"59,431",0.0,"$18,100",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,2023,chevrolet,trailblazer,lt,KL79MRSLXPB188397,"160,994",0.0,"$12,300",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,2025,hyundai,tucson,preferred,5NMJCCDE7SH456258,GRAY,2.3,"$26,500",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,2022,hyundai,tucson,n line,KM8JCCAE6NU106438,RED,2.7,"$21,100",Calgary,24406.0,0.0,24406.0,0.0,0.0,0.0,0.0,0.0,0.0,24406.0
1158,2023,kia,forte,lx,3KPF24AD3PE540750,WHITE,3.8,"$15,250",Calgary,1292.0,2035.62,3327.62,0.0,0.0,0.0,0.0,0.0,0.0,3327.62
1159,2022,hyundai,elantra,preferred,KMHLM4AGXNU258820,"22,541",3.6,"$14,700",Calgary,4290.0,0.0,4290.0,0.0,0.0,0.0,0.0,0.0,0.0,4290.0
1160,2015,bmw,x5,xdrive50i,5UXKR6C55F0J78843,"238,789",0.0,"$6,100",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,2023,gmc,sierra,other,1GT49TEY9PF252778,"120,498",2.0,"$48,750",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,2023,ford,explorer,xlt,1FMSK8DH2PGA31295,"142,682",2.0,"$21,100",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,2022,ford,transit,other,NM0LS7T20N1517147,"404,548",2.4,"$3,300",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,2020,chevrolet,malibu,lt,1G1ZD5STXLF143788,"146,448",2.9,"$10,300",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,2023,ford,f 150,xlt,1FTEW1EP3PKF21910,"139,426",2.4,"$30,000",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,2022,heartland,shadow,other,5RXDB2820NN505895,1,0.0,"$26,200",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,2022,segway,snarler,other,H0MAAPX35N8000366,528,0.0,"$2,800",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,2017,suzuki,gsx r600,other,JS1GN7FA3H2101472,1,0.0,"$5,000",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,2018,ford,f 150,lariat,1FTFW1E55JKD27213,"222,882",0.0,"$15,800",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,2021,chevrolet,silverado,other,3GCUYDED3MG117652,"170,743",2.4,"$19,600",Calgary,0.0,0.0,0.0,979.26,0.0,0.0,0.0,0.0,0.0,979.26
1171,2018,kia,forte,ex,3KPFL4A89JE251797,"76,234",2.8,"$8,000",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3756.15,0.0,3756.15
1172,2013,ford,escape,se,1FMCU9GX4DUD60276,"108,218",0.0,"$4,400",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,2024,gmc,sierra,other,1GTUUEE85RZ231275,"65,230",0.0,"$65,000",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,2014,ram,2500,laramie,3C6UR5FL6EG258412,"389,170",0.0,"$7,350",Calgary,6962.0,3739.07,10701.07,0.0,0.0,0.0,0.0,0.0,0.0,10701.07
1175,2025,chevrolet,malibu,other,1G1ZD5ST3SF139502,"58,016",3.7,"$20,500",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,2025,chevrolet,malibu,other,1G1ZD5ST8SF139222,"58,303",3.4,"$21,900",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,2023,ford,transit,other,1FTYE2CG9PKB77122,"33,220",3.0,"$52,400",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,2024,ford,transit,other,1FBAX9C83RKA63590,"47,166",1.3,"$56,100",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,2024,gmc,sierra,other,1GT49ME7XRF249047,"46,883",3.6,"$58,500",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,2024,gmc,sierra,other,1GT49ME76RF212769,"57,744",2.5,"$54,000",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,2025,chevrolet,malibu,other,1G1ZD5STXSF137763,"58,382",2.5,"$20,500",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,2025,chevrolet,malibu,other,1G1ZD5ST7SF138885,"58,681",2.9,"$20,000",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,2025,chevrolet,malibu,other,1G1ZD5ST4SF135958,"57,880",2.6,"$19,200",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,2024,jeep,compass,trailhawk,3C4NJDDN0RT139612,"63,903",2.9,"$24,750",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,2024,jeep,compass,trailhawk,3C4NJDDN2RT139613,"64,163",2.7,"$22,100",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,2024,jeep,compass,altitude,3C4NJDFN1RT138336,"65,233",3.0,"$23,800",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,2024,volvo,xc90,plus,YV4062PE6R1258992,"63,015",4.0,"$49,100",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,2024,volvo,xc90,plus,YV4062PE9R1168252,"68,056",3.8,"$46,600",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,2024,volvo,xc90,plus,YV4062PE5R1168040,"63,153",2.9,"$44,300",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,2024,volvo,xc60,plus,LYVL12RL6RB916894,"55,426",3.3,"$42,500",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,2024,honda,cr v,other,2HKRS4H50RH108885,"121,521",2.8,"$31,500",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,2024,honda,cr v,other,2HKRS4H57RH107197,"45,017",4.1,"$36,300",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,2022,mercedes benz,sprinter,other,W1Z4EFHY6NP444747,"160,905",0.0,"$43,250",Calgary,65943.0,0.0,65943.0,0.0,0.0,0.0,0.0,0.0,0.0,65943.0
1194,2025,ford,super,other,1FT8W3DT7SED54479,"69,902",0.0,"$84,800",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,2025,ford,f 150,lariat,1FTFW5L87SKE58777,"39,215",0.0,"$68,500",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,2025,gmc,sierra,other,1GTUUEE81SZ228122,"49,978",0.0,"$69,900",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,2025,land,rover,other,SAL119F43SA428666,"25,325",0.0,"$120,000",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,2016,ford,f 150,xlt,1FTEW1EF1GKE80359,"371,227",1.3,"$4,000",Calgary,13588.0,0.0,13588.0,0.0,0.0,0.0,7.0,0.0,0.0,13595.0
1199,2021,kia,soul,ex,KNDJ33AU3M7140832,"126,978",1.0,"$4,600",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,2017,kia,soul,base,KNDJN2A20H7441020,"167,766",0.0,"$2,900",Calgary,633.89,0.0,633.89,2710.1400000000003,0.0,0.0,0.0,0.0,0.0,3344.03
1201,2024,ram,2500,laramie,3C6UR5FL8RG115256,"38,626",0.0,"$69,250",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,2024,ford,f 150,xlt,1FTFW3L82RFA51523,"64,619",0.0,"$48,100",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,2024,audi,q3,other,WA1EECF3XR1107102,"57,995",0.0,"$32,000",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,2023,jeep,grand,other,1C4RJHBG1PC538406,"91,733",0.0,"$29,100",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,2024,hyundai,santa,other,5NTJCDDF3RH107210,"74,287",0.0,"$27,250",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,2024,jeep,grand,other,1C4RJKBG5R8577566,"72,770",0.0,"$36,750",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,2021,nissan,rogue,s,5N1AT3AB6MC730282,"138,670",0.0,"$17,100",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,2023,ford,super,other,1FT8W3BNXPED29281,"40,590",0.0,"$46,100",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,2024,lexus,nx,nx,2T2GKCEZ8RC027964,"8,395",0.0,"$48,500",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,1989,prowler,cuddy,other,ZUQ20134C989,1,0.0,"$1,100",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,2022,bmw,x5,xdrive40i,5UXCR6C00N9L50098,"78,474",3.3,"$39,300",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,2022,chevrolet,silverado,other,3GCPDDEK4NG556951,"87,477",2.3,"$31,000",Calgary,2538.4,0.0,2538.4,0.0,0.0,0.0,0.0,0.0,0.0,2538.4
1213,2020,chrysler,pacifica,other,2C4RC1ZG6LR232200,"164,991",1.8,"$10,800",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,2021,ford,mustang,other,1FA6P8CF6M5132439,"81,413",0.0,"$38,000",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,2021,kia,rio,lx,3KPA25AD5ME397165,"103,372",2.6,"$9,500",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,2015,acura,mdx,nav pkg,5FRYD4H46FB503501,"161,667",2.5,"$14,700",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,2023,jeep,grand,other,1C4RJHBG4PC527707,"128,812",2.0,"$24,900",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,2021,kia,forte,ex,3KPF54AD7ME296796,"150,189",2.3,"$7,900",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,2019,jeep,cherokee,north,1C4PJMCB6KD279269,"218,066",3.5,"$5,000",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
